candidate_id,status,title,year,publisher,metadata_source,source_url,final_url,http_status,content_type,retrieval_method,raw_bytes,raw_sha256,extraction_method,pages,text_chars,text_words,text_sha256,error
EXP-CORP-004,acquired_extracted,Lonmin Plc Sustainable Development Report 2016,2016,Lonmin Plc,expanded_corporate_candidates_batch1.csv,https://wikirate-production-storage.fra1.cdn.digitaloceanspaces.com/files/3336301/14042001.pdf,https://wikirate-production-storage.fra1.cdn.digitaloceanspaces.com/files/3336301/14042001.pdf,200,application/pdf,http,714018,49c52996e06bbaca9ec0effe90baa77840e90af55a1d7593eddcb58eaf221d52,pypdf,14,48108,7215,d96e2e1a1220a73d130ae2bd3280c4516c3981795a5fa9bb016fba953bfa178d,
EXP-CORP-005,acquired_extracted,Lonmin Plc Sustainable Development Report 2018,2018,Lonmin Plc,expanded_corporate_candidates_batch1.csv,https://www.sibanyestillwater.com/wp-content/uploads/transactions/lonmin/1548855505-lonmin-sdr-2018.pdf,https://www.sibanyestillwater.com/wp-content/uploads/transactions/lonmin/1548855505-lonmin-sdr-2018.pdf,200,application/pdf,http,3392827,ea89361c8c0ff455cf7181ac52e9b323731648c89a9a7d23b2ebf5a86e959c34,pypdf,86,237214,35874,7a8a85dd8f80bd7a7c9d0ba69c8b843607a969e9865c4ed3dcf0d4cf65994718,
EXP-CORP-006,acquired_no_text,Marikana Renewal Fact Sheet 2020,2020,Sibanye-Stillwater,expanded_corporate_candidates_batch1.csv,https://reports.sibanyestillwater.com/2020/download/SSW-FS20-marikana-renewal.pdf,https://reports.sibanyestillwater.com/2020/download/SSW-FS20-marikana-renewal.pdf,200,text/html,http,212,d02032286070b4dd9d8fbd985a7bdca8af8edf52b89ff177db3bfcb2c8a9c43d,pypdf_error:PdfStreamError,0,0,0,,
EXP-CORP-007,acquired_no_text,Social and Labour Plans: Summary of Projects in South Africa 2021,2021,Sibanye-Stillwater,expanded_corporate_candidates_batch1.csv,https://reports.sibanyestillwater.com/2021/download/SSW-FS21-SLP-summary.pdf?v=0.572,https://reports.sibanyestillwater.com/2021/download/SSW-FS21-SLP-summary.pdf?v=0.572,200,text/html,http,212,d02032286070b4dd9d8fbd985a7bdca8af8edf52b89ff177db3bfcb2c8a9c43d,pypdf_error:PdfStreamError,0,0,0,,
EXP-CORP-008,acquired_no_text,Sibanye-Stillwater Group Impact Report 2022,2022,Sibanye-Stillwater,expanded_corporate_candidates_batch1.csv,https://reports.sibanyestillwater.com/2022/download/SSW-IMPACT22.pdf,https://reports.sibanyestillwater.com/2022/download/SSW-IMPACT22.pdf,200,text/html,http,212,d02032286070b4dd9d8fbd985a7bdca8af8edf52b89ff177db3bfcb2c8a9c43d,pypdf_error:PdfStreamError,0,0,0,,
EXP-CORP-009,acquired_no_text,Sibanye-Stillwater Group Impact Supplement 2023,2023,Sibanye-Stillwater,expanded_corporate_candidates_batch1.csv,https://reports.sibanyestillwater.com/2023/downloads/ssw-Impact23.pdf,https://reports.sibanyestillwater.com/2023/downloads/ssw-Impact23.pdf,200,text/html,http,212,d02032286070b4dd9d8fbd985a7bdca8af8edf52b89ff177db3bfcb2c8a9c43d,pypdf_error:PdfStreamError,0,0,0,,
EXP-CORP-010,acquired_no_text,Social and Labour Plans: Summary of Projects in South Africa 2023,2023,Sibanye-Stillwater,expanded_corporate_candidates_batch1.csv,https://reports.sibanyestillwater.com/2023/downloads/ssw-FS23-SLP-summary.pdf,https://reports.sibanyestillwater.com/2023/downloads/ssw-FS23-SLP-summary.pdf,200,text/html,http,212,d02032286070b4dd9d8fbd985a7bdca8af8edf52b89ff177db3bfcb2c8a9c43d,pypdf_error:PdfStreamError,0,0,0,,
CORP-NEWS-001,acquired_extracted,Sibanye-Stillwater enters Section 189 consultation with stakeholders at its Marikana operation and associated services,2019,Sibanye-Stillwater,expanded_corporate_candidates_news_releases.csv,https://www.resource-capital.ch/fileadmin/user_upload/25092019_EN_Sibanye-Stillwater_enters_Section_189_consultation_with_stakeholders_at_its_Marikana_operation_and_associated_services_25Sep2019.pdf,https://www.resource-capital.ch/fileadmin/user_upload/25092019_EN_Sibanye-Stillwater_enters_Section_189_consultation_with_stakeholders_at_its_Marikana_operation_and_associated_services_25Sep2019.pdf,200,application/pdf,http,85383,9209a68c406f9cf0065425e2e97414fc16496d156cbc8a90c28618683ca4e079,pypdf,3,9979,1438,fc8065262c46c2a7667b54c79978b8dc16ac30d71cc8f37c51ba7accc778c751,
CORP-NEWS-002,acquired_extracted,Constitutional Court of South Africa dismisses applications brought by Greater Lonmin Community,2019,Sibanye-Stillwater,expanded_corporate_candidates_news_releases.csv,https://thevault.exchange/?get_group_doc=245%2F1567694971-WithLogoConstitutionalCourtofSouthAfricadismissesapplicationsbroughtbyGreaterLonminCommunity5Sep2019.pdf,https://thevault.exchange/?get_group_doc=245%2F1567694971-WithLogoConstitutionalCourtofSouthAfricadismissesapplicationsbroughtbyGreaterLonminCommunity5Sep2019.pdf,200,application/pdf,http,86457,474c3c024d6a8dfc7f0cc8b84b13410701605f23bb4f85831b2f9b6043fe1ffa,pypdf,2,6985,1019,7bc0b9ee4b092a58e7c8f3cb4cb18a0cd30a266c32137cc7f6d01234d33e206d,
CORP-NEWS-003,acquired_extracted,Sibanye-Stillwater signs three-year PGM wage agreements,2019,Sibanye-Stillwater,expanded_corporate_candidates_news_releases.csv,https://thevault.exchange/?get_group_doc=245%2F1573812467-sibanye-stillwater-signs-three-year-pgm-agreements-15nov2019.pdf,https://thevault.exchange/?get_group_doc=245%2F1573812467-sibanye-stillwater-signs-three-year-pgm-agreements-15nov2019.pdf,200,application/pdf,http,98399,922d2f83a21734ee6f938ba3e53a288f3f1063a460ed3745884c5321eeedb824,pypdf,2,5829,915,e2f08e1c08b0e587e091f40ef339074d012f23dc3ea8e95fa73b8b22adf25b6c,
CORP-NEWS-004,acquired_low_text,Conclusion of S189 consultation process at the Marikana operations,2020,Sibanye-Stillwater,expanded_corporate_candidates_news_releases.csv,https://www.pressebox.com/pressrelease/swiss-resource-capital-ag/Conclusion-of-S189-consultation-process-at-the-Marikana-operations/boxid/988847,https://www.pressebox.com/pressrelease/swiss-resource-capital-ag/Conclusion-of-S189-consultation-process-at-the-Marikana-operations/boxid/988847,200,text/html,http,117003,92378a1791c52d666253651f754c844b3e578092d747db49bd6dda1636ac7576,trafilatura,,499,78,23e670324ae310086177ce3bab6a999bf7ba8d1aa58d648d37417133e66dc0a7,
CORP-NEWS-005,acquired_extracted,Referral of the Platinum wage negotiations dispute to the CCMA for Sibanye-Stillwater’s Rustenburg and Marikana operations,2019,Sibanye-Stillwater,expanded_corporate_candidates_news_releases.csv,https://thevault.exchange/?get_group_doc=245%2F1569859850-MediareleaseReferralofthePlatinumwagenegotiationsdisputetotheCCMAforSibanye-StillwatersRustenburgandMarikanaoperations30Sep2019.pdf,https://thevault.exchange/?get_group_doc=245%2F1569859850-MediareleaseReferralofthePlatinumwagenegotiationsdisputetotheCCMAforSibanye-StillwatersRustenburgandMarikanaoperations30Sep2019.pdf,200,application/pdf,http,87294,276266eaa101ea2cf27b489f78a5da494b646de1276793694e3288133724aaac,pypdf,2,5494,821,142a3d7307814cd509fb45d43f958bd4a1eddbfb80e80e0a738f1dbc9f58b9b5,
CORP-NEWS-006,acquired_extracted,Marikana Commemoration speakers call for positive change in South Africa,2023,Sibanye-Stillwater,expanded_corporate_candidates_news_releases.csv,https://thevault.exchange/?get_group_doc=245%2F1692017960-MediareleaseMarikanacommemorationcallforpositivechangeinSA14August2023.pdf,https://thevault.exchange/?get_group_doc=245%2F1692017960-MediareleaseMarikanacommemorationcallforpositivechangeinSA14August2023.pdf,200,application/pdf,http,86786,d4e9fd437035b29dcad804c2348d4b78c038f250649e27ec1fa2edaa41347c16,pypdf,3,12248,1796,8639bebcb73f5d6b51e9e7365e622bb7d737c8aa5a64445a4b6c9a8323691f5e,
CORP-SAT-001,acquired_extracted,SA PGM wage negotiations,2019,Sibanye-Stillwater,expanded_corporate_candidates_saturation.csv,https://www.sibanyestillwater.com/features/2019/sa-pgm-wage-negotiations/,https://www.sibanyestillwater.com/features/2019/sa-pgm-wage-negotiations/,200,text/html,http,181425,9098275d802ad43df2935219798856024873bc991d96aa454207fe61065562d7,trafilatura,,754,120,1c0babde6aef02934b9b371e90d51e38f6d49b4443872a11031e054f8492fc31,
CORP-SAT-002,acquired_extracted,Marikana Memorial,2020,Sibanye-Stillwater,expanded_corporate_candidates_saturation.csv,https://www.sibanyestillwater.com/features/2020/marikana-memorial/,https://www.sibanyestillwater.com/features/2020/marikana-memorial/,200,text/html,http,209063,5044d927c98c22b19bd8cb14ba456300b62548af12f7ebd01f53087b25ada709,trafilatura,,7820,1292,7121f073ef0a463ef1b5b0d4882f9fdf77a1594e434e2ba42008172e1c0e9199,
CORP-SAT-003,acquired_extracted,Marikana Renewal,2021,Sibanye-Stillwater,expanded_corporate_candidates_saturation.csv,https://www.sibanyestillwater.com/features/2021/marikana-renewal/,https://www.sibanyestillwater.com/features/2021/marikana-renewal/,200,text/html,http,193024,71330a8b933a329d55163afb39fcc1ae4259ed2ab2f85eaf120868b2af74f73b,trafilatura,,2972,478,7e6d46bc0fad0d753f8c39a2963df05380febe6c5195eee4ae82e641ed49921f,
CORP-SAT-004,acquired_extracted,Marikana commemoration 2021,2021,Sibanye-Stillwater,expanded_corporate_candidates_saturation.csv,https://www.sibanyestillwater.com/features/2021/marikana-commemoration/,https://www.sibanyestillwater.com/features/2021/marikana-commemoration/,200,text/html,http,214057,1e0d6b92f5cfcbfba3a883529c008cd9bc82b7ebd71ee0cb2d0b4a8e9d98c350,trafilatura,,10986,1688,09ff036b00f987cb4a5c41d299406af9e59b242de367fb6aa63afd906bfe7551,
CORP-SAT-005,acquired_low_text,4th Annual Marikana Commemoration Lecture,2023,Sibanye-Stillwater,expanded_corporate_candidates_saturation.csv,https://www.sibanyestillwater.com/features/2023/4th-annual-marikana-lecture/,https://www.sibanyestillwater.com/features/2023/4th-annual-marikana-lecture/,200,text/html,http,179150,f601455d5c486231b7e71211be4417c0ac54c4ff1f9f3db7de56b5f12a932ab8,trafilatura,,360,59,81ba7d8aeb255a5c3a0eae642e3c1fb5b7c90e612878faa57a9b223afe96bcfc,
EXP-GOV-001,acquired_extracted,Release of the Marikana Commission report,2015,The Presidency / South African Government,expanded_government_candidates_batch1.csv,https://www.gov.za/news/speeches/president-jacob-zuma-release-marikana-report-25-jun-2015,https://www.gov.za/news/speeches/president-jacob-zuma-release-marikana-report-25-jun-2015,200,text/html,http,62340,b82c27dd2ce4e0b74261e7e1ac56f17a7419642da8a2abfdc24141d757e960cd,trafilatura,,14725,2388,e92cc4853a2e135d51f8be0b649a233e33cc0c5b0e096d8dedf96b3104e522df,
EXP-GOV-002,failed,North West Human Settlements on Marikana housing project,2015,North West Department of Local Government and Human Settlements / South African Government,expanded_government_candidates_batch1.csv,https://www.gov.za/speeches/north-west-human-settlements-marikana-housing-project-7-dec-2015-0000,https://www.gov.za/speeches/north-west-human-settlements-marikana-housing-project-7-dec-2015-0000,,,,0,,,,0,0,,"ConnectionError: HTTPSConnectionPool(host='www.gov.za', port=443): Read timed out."
EXP-GOV-003,failed,North West Human Settlements on illegal occupants of Marikana houses,2016,North West Human Settlements / South African Government,expanded_government_candidates_batch1.csv,https://www.gov.za/speeches/illegal-occupants-houses-marikana-stand-be-evicted-19-apr-2016-0000,https://www.gov.za/speeches/illegal-occupants-houses-marikana-stand-be-evicted-19-apr-2016-0000,,,,0,,,,0,0,,"ReadTimeout: HTTPSConnectionPool(host='www.gov.za', port=443): Read timed out. (read timeout=30)"
EXP-GOV-004,acquired_extracted,Government remembers Marikana,2017,South African Government,expanded_government_candidates_batch1.csv,https://www.gov.za/speeches/government-remembers-marikana-16-aug-2017-0000,https://www.gov.za/speeches/government-remembers-marikana-16-aug-2017-0000,200,text/html,http,48378,e717dfd4191ce13e225b3c521aba0f3a8b617b9bb109ed1375cf6dedb3f48ccc,trafilatura,,6814,1066,a880ae64675e86424877777003b225194dce13890304518720f08792aaecaee3,
EXP-GOV-005,acquired_extracted,Department of Human Settlements Embarks on Major Effort to Revitalise Distressed Mining Towns,2017,Parliament of South Africa,expanded_government_candidates_batch1.csv,https://www.parliament.gov.za/news/department-human-settlements-embarks-major-effort-revitalise-distressed-mining-towns,https://www.parliament.gov.za/news/department-human-settlements-embarks-major-effort-revitalise-distressed-mining-towns,200,text/html,http,65793,a14183859753f80d455a85419b68737f7adcc755ef3349bb9360f491a5d8fc16,trafilatura,,7169,1141,0700122efff5cdb030751a3133dea36ee526f47f9d3c7f081c81543a1c3f205e,
EXP-GOV-010,acquired_extracted,Panel of Experts Report on Policing and Crowd Management,2018,Panel of Experts / Minister of Police,source_overrides,https://www.polity.org.za/attachment.php?aa_id=84996,https://cisp.cachefly.net/assets/articles/attachments/84996_pannel_of_experts_2021.pdf,200,application/pdf,http,4974024,5d2222e3f5ff12cf418d2d5def88f6825a640d805f30600361587522b9960f34,pypdf,596,1234332,194376,4964531a668baec7e9544509f914835905d9e62312133f29fbdd53571636d9f9,
EXP-GOV-011,acquired_extracted,Parliament requests update from SAPS on implementation of recommendations in Panel of Experts Report,2021,Parliament of South Africa,expanded_government_candidates_batch2.csv,https://www.gov.za/news/media-statements/parliament-requests-update-saps-implementation-recommendations-panel-experts,https://www.gov.za/news/media-statements/parliament-requests-update-saps-implementation-recommendations-panel-experts,200,text/html,http,45990,10f3039e5a0ed182ebd8d651e44918395383c75219a8e77f1be0c3f12d4d1d8e,trafilatura,,3936,598,a874f9779d8cde0f6fc6363e786ac8f462e9f6ee3dc11013771e5040f4b763c9,
EXP-GOV-012,acquired_extracted,Panel of experts on Farlam Commission briefs Parliament,2017,South African Government News Agency,expanded_government_candidates_batch2.csv,https://www.sanews.gov.za/south-africa/panel-experts-farlam-commission-briefs-parliament,https://www.sanews.gov.za/south-africa/panel-experts-farlam-commission-briefs-parliament,200,text/html,http,28894,949864f884c64862c9b20fb68a625417beecaa18c9803bfdf7df75cbfb13e85a,trafilatura,,3949,650,18595e00a90f913abed53954235344df6f1fd5872a682e1d0e028dca41341387,
GOV-SAT-001,failed,Government on Marikana related litigation,2023,South African Government / GCIS,expanded_government_candidates_saturation.csv,https://www.gov.za/news/media-statements/government-marikana-related-litigation-17-aug-2023,https://www.gov.za/news/media-statements/government-marikana-related-litigation-17-aug-2023,,,,0,,,,0,0,,"ConnectionError: HTTPSConnectionPool(host='www.gov.za', port=443): Max retries exceeded with url: /news/media-statements/government-marikana-related-litigation-17-aug-2023 (Caused by NewConnectionError(""HTTPSConnection(host='www.gov.za', port=443): Failed to establish a new connection: [Errno 111] Connection refused""))"
WEB-GOV-001,acquired_extracted,Minister Nathi Nhleko says closure needed over Marikana,2015,South African Police Service / South African Government,expanded_government_candidates_web.csv,https://www.gov.za/news/media-statements/minister-nathi-nhleko-says-closure-needed-over-marikana-12-aug-2015,https://www.gov.za/news/media-statements/minister-nathi-nhleko-says-closure-needed-over-marikana-12-aug-2015,200,text/html,http,43282,d953420730a026caab5187b337af04efba66925bec2b63552638db4532a07159,trafilatura,,1412,236,25fc5c703a4e4348cbbbbc0cfde5613d14d10c10b28e2d152095a728330d92b8,
WEB-GOV-002,acquired_extracted,Farlam recommendations being implemented,2016,South African Government News Agency,expanded_government_candidates_web.csv,https://www.sanews.gov.za/south-africa/farlam-recommendations-being-implemented,https://www.sanews.gov.za/south-africa/farlam-recommendations-being-implemented,200,text/html,http,31256,bf7bbc100c52910e3e726cddf5a3b7706cdb45beff8a2d1114245f836883a165,trafilatura,,6223,976,aa5cfe8d298ca15ff1f32b386f152ece2181c7db59ae21de74ddd40a8608d1ca,
WEB-GOV-003,acquired_extracted,Government remembers Marikana tragedy,2020,Government Communication and Information System,expanded_government_candidates_web.csv,https://www.gcis.gov.za/newsroom/media-releases/government-remembers-marikana-tragedy,https://www.gcis.gov.za/newsroom/media-releases/government-remembers-marikana-tragedy,200,text/html,http,25081,f787590bfacd38d00dc2cba60f19d7306b764c0032a5589cbdaea928d954fdb9,trafilatura,,2596,404,b074680973488125e891351f3da6eaf95bbe2a0c6c25025be07d862ec79061eb,
WEB-GOV-004,acquired_extracted,Government commemorates the Marikana tragedy,2022,South African Government,expanded_government_candidates_web.csv,https://www.gov.za/news/media-statements/government-commemorates-marikana-tragedy-16-aug-2022,https://www.gov.za/news/media-statements/government-commemorates-marikana-tragedy-16-aug-2022,200,text/html,http,50682,c41966812f361788dc3d7f31561206c1b2d7091d4067af018f192a611010eef1,trafilatura,,8446,1336,4a38ce28730e60d4ed9699c5a105d1b4a7b8a46c2c9edc4c6a1c1db82da5633c,
expanded_media_candidates__EXP-MEDIA-001,acquired_extracted,It's business unusual at 'improving' Lonmin – Munroe,2013,Mining Weekly,source_overrides,https://www.miningweekly.com/article/its-business-unusual-at-improving-lonmin-munroe-2013-03-15,https://www.miningweekly.com/article/its-business-unusual-at-improving-lonmin-munroe-2013-03-15,200,text/html,http,260612,919a154df7a2cb8354ce8d0b6275e2ab276a249adade977d95c8e28b2bd4e1ff,trafilatura,,10013,1644,ffb49d257b8daddec1d9a03a0c45066ea9c771a0bd57f18400e88594d54fb862,
expanded_media_candidates__EXP-MEDIA-002,acquired_extracted,Lonmin accelerates union recognition process to ease Marikana tensions,2013,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/lonmin-accelerates-union-recognition-process-to-ease-marikana-tensions-2013-05-17,https://www.miningweekly.com/article/lonmin-accelerates-union-recognition-process-to-ease-marikana-tensions-2013-05-17,200,text/html,http,256072,c81057f58b463ea9cc7ec75405fed49321778c49a33d3de354bb9a030542214d,trafilatura,,3801,585,d455bf5a260bba4f231a999fd44580c03e6bedeea90c8ae27216bf82a75a300d,
expanded_media_candidates__EXP-MEDIA-003,acquired_extracted,Lonmin to derecognise smaller unions in favour of AMCU,2013,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/lonmin-to-derecognise-smaller-unions-in-favour-of-amcu-2013-08-23,https://www.miningweekly.com/article/lonmin-to-derecognise-smaller-unions-in-favour-of-amcu-2013-08-23,200,text/html,http,255881,887f604cb5ad22d622c6f0519ab9f5a97f2ba5b55d098fc09142c8123c49d36a,trafilatura,,4643,729,391256dff7e126cd5c5c9921a02b821e3a84ef5f2d478bde6dcb9f9e4ffbf941,
expanded_media_candidates__EXP-MEDIA-004,acquired_extracted,NUM wants members at Lonmin back,2013,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/num-wants-members-at-lonmin-back-2013-07-11,https://www.miningweekly.com/article/num-wants-members-at-lonmin-back-2013-07-11,200,text/html,http,253653,0c98e59114dfb60222487b23e021b71823e753696dd504fffa5e985d242e9879,trafilatura,,3151,501,d404a4c9e124e1d3b0d69844cd268bf57dd2208377ac051fd85bcf3e79f1e603,
expanded_media_candidates__EXP-MEDIA-005,acquired_extracted,NUM member gunned down at Lonmin hostel,2013,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/num-member-gunned-down-at-lonmin-hostel-2013-06-03,https://www.miningweekly.com/article/num-member-gunned-down-at-lonmin-hostel-2013-06-03,200,text/html,http,254838,13e5fcf395b87d3864553795050f52564f5a3e620244790b122e6e9fbdfdb75e,trafilatura,,3853,616,cae0ab0f706a29c799b2d52227b82dc7b35889a88bcb72f9243327b2cef93464,
expanded_media_candidates__EXP-MEDIA-006,acquired_extracted,AMCU postpones Lonmin strike action pending meeting with Motlanthe,2013,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/amcu-postpones-strike-action-pending-meeting-with-motlanthe-2013-06-13,https://www.miningweekly.com/article/amcu-postpones-strike-action-pending-meeting-with-motlanthe-2013-06-13,200,text/html,http,258863,3daec484d18dd80ef60a6977b36e523112fba9dff6a20387efcd2e325b68f959,trafilatura,,6456,1042,e83684f0425dca4daf42ae170fc590d0073d955611493053466a1a6686772f6b,
expanded_media_candidates__EXP-MEDIA-007,acquired_extracted,Union puts chamber on spot over alleged Lonmin breach,2013,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/union-puts-chamber-on-spot-over-alleged-lonmin-breach-2013-09-06,https://www.miningweekly.com/article/union-puts-chamber-on-spot-over-alleged-lonmin-breach-2013-09-06,200,text/html,http,259153,311452fb47ca8c0484403decd0a61d548c0f8ef1c802022be151f7ae2e9fc249,trafilatura,,8601,1366,56b906b531737f7fa445d9308653221bc70f434a3d77f16926dd9f60e0317c57,
expanded_media_candidates__EXP-MEDIA-008,acquired_extracted,Solidarity gears up for Lonmin strike,2013,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/solidarity-gears-up-for-lonmin-strike-2013-08-19,https://www.miningweekly.com/article/solidarity-gears-up-for-lonmin-strike-2013-08-19,200,text/html,http,255495,8c25255e6d55fcce74b9a53383380408db604bef6c635ae45db5e2328c9e0064,trafilatura,,3883,603,1b88cc2f5e445540a24832008eb395a200480a3317463ff354f83dcd0786ca9b,
expanded_media_candidates__EXP-MEDIA-009,acquired_extracted,An end to platinum miner's single-sex hostels beckons,2014,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/an-end-to-platinum-miners-single-sex-hostels-beckons-2014-03-28,https://www.miningweekly.com/article/an-end-to-platinum-miners-single-sex-hostels-beckons-2014-03-28,200,text/html,http,270563,be501db924f44abc44c2b73b243ac53691ca329035ba3625256674736e1b07e3,trafilatura,,11687,1836,25343bb3988501058268c1750729233a49ddbc23bd0b3d0ccaf6485b6ed90286,
expanded_media_candidates__EXP-MEDIA-010,acquired_extracted,Marikana report to Zuma by Tuesday,2015,Mining Weekly,expanded_media_candidates.csv,https://www.miningweekly.com/article/marikana-report-to-zuma-by-tuesday-2015-03-30,https://www.miningweekly.com/article/marikana-report-to-zuma-by-tuesday-2015-03-30,200,text/html,http,257173,e97d71512373cea8da10e8cf74bcbb54b05583302aa119d13afcab00957f608a,trafilatura,,3089,495,90402ca2158e96a0f563f2277732c99ccb4fd7c83897720a006d20de437a923f,
expanded_media_candidates__EXP-MEDIA-011,acquired_extracted,Marikana Commission: Sowing the killing fields,2012,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2012-11-09-marikana-commission-sowing-the-killing-fields/,https://www.dailymaverick.co.za/article/2012-11-09-marikana-commission-sowing-the-killing-fields/,200,text/html,http,316919,f9f1a8195c6bedafef407528c33ac9758fa0999f9cbd821b35b98cc326e70dda,trafilatura,,7983,1366,44c9ce59960642d0e6a654fc89c58ef6a9466fcc355cccde730b9298b32a8cff,
expanded_media_candidates__EXP-MEDIA-012,acquired_extracted,Marikana Commission: 'Don't single us out' - police,2012,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2012-11-06-marikana-commission-dont-single-us-out-police/,https://www.dailymaverick.co.za/article/2012-11-06-marikana-commission-dont-single-us-out-police/,200,text/html,http,261107,875d3cda32dea68b33fd82e75a0c58aff4b43132302850d2584c94ff7f833b2b,trafilatura,,4234,729,50dfa75cc8b2de3870af9d12d546fd882572261d39e2b54bbcc45def93c4f6e6,
expanded_media_candidates__EXP-MEDIA-013,acquired_extracted,"Marikana Commission: The foiled saviour, Joseph Mathunjwa",2012,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2012-11-29-marikana-commission-the-foiled-saviour-joseph-mathunjwa/,https://www.dailymaverick.co.za/article/2012-11-29-marikana-commission-the-foiled-saviour-joseph-mathunjwa/,200,text/html,http,315031,b23c900cb7d5cf3cbb23d0409f60f3b1cb0732768a5dc97110283065190ffd3d,trafilatura,,4948,882,0c2319b3c46cb0cf9480be593e09e9106c60813fc30975a028eb02ddbebbe5aa,
expanded_media_candidates__EXP-MEDIA-014,acquired_extracted,25 October 2012: A day of reckoning at Marikana,2012,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2012-10-24-25-october-2012-a-day-of-reckoning-at-marikana/,https://www.dailymaverick.co.za/article/2012-10-24-25-october-2012-a-day-of-reckoning-at-marikana/,200,text/html,http,361429,30bc929e56c4c9e42c1bc8785aa0e456fef3075a2b51ad30d0dde29f80dc16bb,trafilatura,,11198,1933,4e3ea31dfdf919d9c2c794cf7d9b1437e647a862a253530379106b22ab2b5eb4,
expanded_media_candidates__EXP-MEDIA-015,acquired_extracted,Marikana Commission: Gung-ho Mangwashi Phiyega under scrutiny,2013,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2013-01-24-marikana-commission-gung-ho-mangwashi-phiyega-under-scrutiny/,https://www.dailymaverick.co.za/article/2013-01-24-marikana-commission-gung-ho-mangwashi-phiyega-under-scrutiny/,200,text/html,http,310813,e49119d605bdd8df1a3bf717f6d97814efa445dd4efbc5d0a806f818628c4ae1,trafilatura,,4756,796,7d241e22febe66fa22ee00065039db1528a597d2db6ce16dcf9ad0339709cfb2,
expanded_media_candidates__EXP-MEDIA-016,acquired_extracted,Money-kana Commission?,2013,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2013-08-30-money-kana-commission/,https://www.dailymaverick.co.za/article/2013-08-30-money-kana-commission/,200,text/html,http,298957,2e6202d447f43fbc3238bd94b762ad48302452437e586cfe2bcd5331010a4c3c,trafilatura,,5147,862,056db2efff6cea76c28b8552d852739c8ab499b71ad49dea640b063e04bd1105,
expanded_media_candidates__EXP-MEDIA-017,acquired_extracted,"Marikana Commission: Lies, videotapes and the police's crumbling wall of deceit",2013,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2013-09-16-marikana-commission-lies-videotapes-and-the-polices-crumbling-wall-of-deceit/,https://www.dailymaverick.co.za/article/2013-09-16-marikana-commission-lies-videotapes-and-the-polices-crumbling-wall-of-deceit/,200,text/html,http,325984,83468d77c07db3ba32bef270f684a6306712677cff5d09c3fba670e02130413d,trafilatura,,8756,1518,5e31e6e57caf4214583c94ebeaa23343510424f17888e6c3c29e672c99c045ea,
expanded_media_candidates__EXP-MEDIA-018,acquired_extracted,Marikana massacre: More disturbing questions about police planning and objectives,2013,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2013-10-23-marikana-massacre-more-disturbing-questions-about-police-planning-and-objectives/,https://www.dailymaverick.co.za/article/2013-10-23-marikana-massacre-more-disturbing-questions-about-police-planning-and-objectives/,200,text/html,http,315536,54c431b9f8ba6f0fd7f56bc2c2b1606e930e2522886ccd66a5262b4829d107d6,trafilatura,,7308,1204,058c26de8ab8949408d87ccab23a5d9059cb62d90ce1c30d94e99a3713dba22a,
expanded_media_candidates__EXP-MEDIA-019,acquired_extracted,"Marikana massacre: SAPS, Lonmin, Ramaphosa & time for blood. Miners' blood.",2013,Daily Maverick,expanded_media_candidates.csv,https://www.dailymaverick.co.za/article/2013-10-24-marikana-massacre-saps-lonmin-ramaphosa-time-for-blood-miners-blood/,https://www.dailymaverick.co.za/article/2013-10-24-marikana-massacre-saps-lonmin-ramaphosa-time-for-blood-miners-blood/,200,text/html,http,364046,b5e3b1ac10d46f0e70d82f93578c792289d8bbeff1866a7fa261f5698ff4f03f,trafilatura,,11903,2039,96c5940da3be55d96a4dd32fd89d4a2b44b1e29eb4ed3adf0bd480d1ac697891,
